customer_id,first_name,last_name,email,phone,country,state,city,postal_code,customer_segment,registration_date,last_purchase_date,is_active
2950,Bradley,Ramirez,zsanders@example.net,810-430-1640x40397,Brazil,Delaware,South Christieview,32564,Premium,2024-06-19,2025-10-21,0
2951,Christopher,Torres,chadleach@example.org,(206)324-4185,Paraguay,Nebraska,Dennisland,45057,Standard,2023-07-26,2025-08-11,0
2952,Cheyenne,Hahn,paul11@example.net,343.615.3293,Myanmar,Iowa,Lake Zachary,20780,Budget,2022-02-10,2025-03-08,1
2953,Janet,Horn,joshuadawson@example.org,001-962-547-1939x16527,Albania,Ohio,Milesview,01831,Budget,2022-09-05,2023-06-20,0
2954,Karen,Williams,elizabethkelly@example.net,706-546-7651x7277,Cayman Islands,Oregon,East Jamesfurt,43031,Premium,2022-12-01,2025-03-23,1
2955,Jonathan,Green,adamjones@example.com,+1-503-682-4030x922,Cook Islands,Missouri,Tamarastad,50792,Budget,2023-05-12,2024-07-03,0
2956,Laura,Grimes,grayashley@example.net,8497406644,Bangladesh,Michigan,Davisshire,20450,Standard,2022-02-15,2024-11-08,0
2957,Alexander,Taylor,shelbyramirez@example.net,(484)445-5074,Tunisia,Ohio,East Jennifershire,90193,Standard,2024-12-31,2025-04-15,1
2958,Brian,Brown,ryan97@example.com,+1-803-864-9644x221,Switzerland,Utah,Lake Vincent,74394,Budget,2022-02-22,2024-01-18,1
2959,Susan,Carpenter,vincent59@example.com,857.222.3152,Guyana,Vermont,Watkinsside,09511,Premium,2024-06-25,2024-12-21,1
2960,David,Johnson,burgesskristopher@example.com,(212)245-7379x848,Cameroon,Alabama,East Melissa,68462,Budget,2023-01-05,2024-07-07,1
2961,Brett,Valentine,eklein@example.net,001-432-425-0915x5732,Colombia,Kansas,South Nicole,12310,Premium,2023-12-26,2024-12-03,1
2962,Douglas,Hanson,garymcintyre@example.net,001-212-842-3483,Belgium,Virginia,Kaylafurt,91642,Premium,2023-02-18,2025-03-10,1
2963,William,Mendoza,andersonsharon@example.org,+1-294-484-7714x67339,British Virgin Islands,Kansas,Williamshaven,28337,Budget,2022-06-27,2025-06-08,1
2964,Alex,Galvan,theresakim@example.com,+1-374-734-1881x5765,United Kingdom,Arkansas,North William,34675,Premium,2023-07-06,2025-11-11,1
2965,Dominic,Andrews,diazthomas@example.org,761.589.0854x03032,Heard Island and McDonald Islands,Massachusetts,Brittanystad,26180,Premium,2023-11-17,2025-03-06,1
2966,Kayla,Mcgrath,lisa00@example.net,(242)909-2259x73967,Spain,Colorado,South Jasmintown,13572,Standard,2022-08-07,2025-03-02,1
2967,Jesse,Cochran,derekclark@example.net,(535)843-3745,Reunion,Michigan,Johnsonberg,51644,Premium,2022-04-24,2024-02-03,1
2968,Cory,Jackson,grobinson@example.org,659-562-2397x248,Montserrat,Nevada,New Rebeccafurt,91963,Standard,2022-12-28,2023-02-26,1
2969,James,Cline,baileycody@example.net,7717081653,Saint Martin,Texas,Port Michaelborough,82469,Premium,2023-06-07,2025-09-01,1
2970,Christina,Hansen,john24@example.net,+1-850-315-2800x648,Zambia,South Dakota,Seanmouth,77715,Budget,2022-03-29,2024-06-17,1
2971,Erica,Adams,mwatts@example.org,896.538.9996x80126,Switzerland,Arkansas,West Larryfurt,37154,Standard,2024-10-08,2026-01-06,1
2972,Jodi,Montgomery,merrittpatricia@example.org,951-426-6917x82729,Bouvet Island (Bouvetoya),Kansas,Gilberttown,73493,Premium,2024-06-04,2025-01-24,1
2973,Vanessa,Willis,charleskelly@example.org,924-804-0341,Albania,Texas,Wilsonfort,63067,Standard,2022-02-11,2024-01-03,1
2974,April,Evans,steven04@example.org,7866647863,Egypt,Alabama,Port Edgarfurt,79721,Standard,2023-12-04,2024-07-25,0
2975,Diane,King,davidruiz@example.org,+1-450-498-2216x2593,Falkland Islands (Malvinas),Alabama,Cynthiafort,39113,Premium,2023-01-11,2024-10-07,0
2976,Joseph,Miller,nicoleabbott@example.org,928-874-4029x13322,Togo,Alaska,New Susan,16642,Budget,2023-08-25,2025-01-01,1
2977,Sara,Marsh,pricesheila@example.net,755.512.9986x63180,Spain,Alabama,Myerstown,86839,Standard,2025-01-05,2025-04-27,0
2978,Mary,Johnson,vhall@example.org,+1-585-793-7753,Nepal,Texas,Danashire,41802,Premium,2023-03-08,2026-01-16,1
2979,Destiny,Osborn,reneenewman@example.net,+1-233-450-6984x4338,Gibraltar,Louisiana,Adkinsburgh,62542,Budget,2024-01-07,2026-01-02,1
2980,Kristen,Gray,andrea67@example.net,001-268-392-6855x127,Bosnia and Herzegovina,North Dakota,South Brian,30172,Standard,2022-01-26,2025-04-03,0
2981,Jenny,Smith,matthew56@example.net,615-341-4238x61450,Czech Republic,South Dakota,East Lauren,67964,Budget,2024-08-30,2024-10-01,1
2982,Christopher,Smith,lambertbarbara@example.com,2443281645,Antigua and Barbuda,South Dakota,Gravesmouth,47231,Budget,2024-03-09,2024-05-17,1
2983,Douglas,Lee,michael65@example.net,(747)968-2584,Burkina Faso,Georgia,West Bradleyland,50762,Budget,2023-07-12,2023-08-01,1
2984,Ronnie,Turner,falvarez@example.com,001-719-720-2976x3775,Panama,Wyoming,Deanport,95344,Premium,2025-01-17,2025-04-12,1
2985,Candace,York,fwallace@example.org,(325)935-2293x8629,Northern Mariana Islands,Pennsylvania,Lake Judy,90235,Standard,2024-02-04,2025-09-15,1
2986,Kelsey,Odom,ewalters@example.com,331-558-6207,Timor-Leste,North Dakota,Thomasmouth,88271,Standard,2023-01-28,2024-09-22,1
2987,Cynthia,Wallace,regina39@example.org,811-823-6462x850,Korea,Vermont,Lake Michelle,52570,Standard,2022-12-14,2025-12-01,1
2988,Steven,Smith,mitchell03@example.com,401-560-5570x47871,Lesotho,Washington,New Taylor,31597,Premium,2024-08-03,2025-02-12,0
2989,Misty,Howard,edward65@example.org,001-899-890-9547x17741,Libyan Arab Jamahiriya,Maine,Aliciafurt,16097,Budget,2023-04-04,2025-03-09,0
2990,Meghan,Sandoval,jsmith@example.org,243-958-3510x067,Niue,Nevada,East Rebeccaview,99943,Standard,2024-11-07,2025-12-31,1
2991,Anthony,Lamb,rfields@example.org,(627)542-1281x330,Somalia,North Dakota,North Karenton,71302,Budget,2022-09-21,2025-12-29,1
2992,Michael,Lopez,daniel26@example.org,6264745861,Saudi Arabia,Alaska,Hernandezport,70758,Budget,2024-09-04,2025-05-31,1
2993,Paige,Ho,karenthomas@example.org,001-265-452-2053x84803,Zimbabwe,Minnesota,West Stevenville,51819,Premium,2023-07-24,2025-08-17,1
2994,Carrie,Espinoza,mbryant@example.net,3445185071,Macao,Illinois,Carlchester,32847,Premium,2024-06-03,2025-01-04,1
2995,Ricardo,Herrera,olivia76@example.org,9692348673,United States Virgin Islands,Utah,North Jasmine,63079,Standard,2025-01-17,2025-06-10,1
2996,Margaret,Gonzalez,fturner@example.com,(725)251-4588,British Virgin Islands,Ohio,New Brenda,02524,Budget,2022-06-02,2024-08-22,1
2997,Daniel,Jackson,mollyaguilar@example.org,5196907394,Afghanistan,Indiana,South Ericamouth,86539,Budget,2022-01-31,2023-12-21,0
2998,Cameron,Patel,mthompson@example.com,2344505882,El Salvador,Kentucky,Santiagoshire,37760,Standard,2024-08-31,2025-07-15,1
2999,Christina,Wolf,jroberts@example.com,479.583.0421x4538,Dominican Republic,Hawaii,East Jenniferton,09485,Standard,2024-07-09,2025-10-25,1
3000,Kimberly,Snow,derrickowens@example.org,356.611.9436,Liechtenstein,Massachusetts,Taylormouth,73598,Budget,2022-09-17,2024-07-11,1
3001,Matthew,Costa,frostsarah@example.net,001-844-546-9048x835,Yemen,Maine,Garciachester,73006,Premium,2022-10-18,2024-11-23,1
3002,Michele,Kennedy,brownamy@example.com,+1-865-640-6500x235,Slovakia (Slovak Republic),Colorado,Kathrynfort,59941,Budget,2022-03-25,2022-08-25,1
3003,Douglas,Page,stewartjohn@example.net,437-418-3497,New Zealand,Connecticut,Lake Pamelaton,58338,Standard,2022-10-24,2024-04-04,1
3004,Pamela,Hunter,chelsea91@example.net,+1-528-692-1769x603,Liechtenstein,North Dakota,Hernandezview,55814,Standard,2024-08-28,2025-10-03,1
3005,David,Pearson,jonesrobert@example.com,3353090786,Qatar,Kentucky,Lake Stevenmouth,03161,Budget,2024-03-20,2024-08-22,1
3006,Steven,Johnson,randalllee@example.com,+1-564-562-2507x47621,Samoa,Utah,Ashleytown,10326,Premium,2024-12-06,2025-05-16,1
3007,Annette,Brown,lawrencedavid@example.com,811-971-4403x42875,Cook Islands,Vermont,Lake Danielton,16873,Budget,2024-05-27,2025-03-03,1
3008,Sandra,White,maldonadowendy@example.org,(540)698-5691x039,Monaco,Delaware,North Johnport,84299,Standard,2023-03-19,2024-03-06,0
3009,Jacob,Reid,jennifer21@example.com,(798)511-5791x367,Sweden,New Hampshire,New Brian,32005,Budget,2024-05-11,2025-05-29,1
3010,Amy,Green,vasquezkari@example.org,+1-671-531-1582x508,Fiji,Texas,North Michelle,15873,Premium,2023-03-15,2025-12-23,1
3011,Amy,Waller,amandaadkins@example.org,001-514-554-7054,Christmas Island,Colorado,West Bridget,47485,Standard,2022-05-04,2024-10-08,1
3012,James,Buck,kelly39@example.org,(607)281-0508,Samoa,Ohio,South Courtneymouth,21558,Budget,2024-09-18,2025-01-15,0
3013,Jason,Richards,cory07@example.org,651.253.4356x79415,Tuvalu,South Carolina,Robertmouth,36792,Standard,2024-05-08,2024-12-22,1
3014,Laura,Peters,martineztodd@example.org,001-351-430-0634x096,Turkey,Tennessee,South Leah,90121,Budget,2023-04-14,2025-10-21,1
3015,Shelby,Rodriguez,diazbrittney@example.com,(742)737-8850x79047,Cayman Islands,Illinois,Port Johnborough,91236,Standard,2022-09-27,2025-01-16,1
3016,Andrew,Thompson,ashleypetersen@example.org,001-312-749-3415x82212,Belarus,Connecticut,New Ambertown,92349,Budget,2023-12-14,2025-03-22,0
3017,Sara,Hughes,carolyn35@example.com,840-208-1452,Iraq,Ohio,Port Christopher,97339,Budget,2023-10-02,2024-06-16,1
3018,Allen,Castillo,gilbert49@example.net,998-897-6391x600,Montenegro,Maine,Lake Robertside,61385,Standard,2023-07-13,2023-08-06,0
3019,Michael,Howe,brian63@example.com,716-378-5304x4567,Moldova,South Dakota,Sanchezberg,84378,Budget,2024-09-24,2025-02-16,1
3020,Tina,Flores,christopher12@example.com,881-862-6985x205,Albania,Michigan,East Natalie,84884,Budget,2024-03-19,2024-05-01,1
3021,Joseph,Brooks,oclark@example.net,(356)990-2876,Rwanda,Nebraska,East Williamville,03319,Budget,2023-06-10,2023-10-12,1
3022,Victor,Collins,stephanielawrence@example.org,(750)603-1908x57882,Tonga,Georgia,North William,84468,Budget,2022-03-05,2023-08-21,1
3023,Brian,Jimenez,wwilliams@example.com,978.411.6909,Timor-Leste,New Hampshire,East Diana,49106,Premium,2022-06-08,2023-10-13,1
3024,Kari,Lawrence,qadams@example.net,4859228619,Cameroon,Nebraska,South Matthewchester,67245,Standard,2024-05-18,2024-08-23,1
3025,Rebecca,Cannon,lthomas@example.com,997-486-8042,Greece,Oregon,Barronberg,91408,Premium,2024-03-04,2024-09-23,1
3026,Michael,Hebert,thomas76@example.org,(796)372-8925x7655,Estonia,Nevada,Catherinehaven,30567,Premium,2024-10-04,2024-11-03,1
3027,Brian,Middleton,jeremy18@example.net,615.530.5865,Suriname,Iowa,South Victorville,65100,Standard,2022-08-28,2023-08-16,1
3028,Christopher,Garrison,vhanson@example.com,+1-866-371-7524x09758,South Africa,Kansas,West Sara,34569,Budget,2023-02-23,2025-01-30,0
3029,Lori,Williams,phillipsmichelle@example.net,(800)560-3079x843,Tajikistan,Louisiana,Millerchester,42430,Premium,2023-10-18,2025-01-10,1
3030,Carrie,Shepherd,lorraine48@example.com,+1-538-541-3707x870,Swaziland,Arkansas,West Carlhaven,20144,Standard,2024-12-10,2025-12-15,1
3031,Ryan,Williams,trose@example.net,779-976-4670,South Georgia and the South Sandwich Islands,Maryland,North Maurice,85348,Budget,2023-12-13,2024-01-29,1
3032,Albert,Johnson,robertsmith@example.com,(901)219-9068,San Marino,Washington,New Brianport,21896,Standard,2022-03-03,2023-02-15,0
3033,Jill,Bruce,janebailey@example.com,304-507-9425x92202,Nigeria,Tennessee,Kristatown,62420,Premium,2024-11-27,2025-11-06,0
3034,Stephanie,Brennan,ashley25@example.com,683-670-1577,Belize,South Dakota,Hermanchester,20441,Premium,2024-10-04,2024-11-28,1
3035,Jessica,Robertson,timothy16@example.net,001-393-761-7568x26814,Greenland,Texas,North Cynthiamouth,60171,Standard,2024-02-26,2024-03-06,1
3036,Allen,Davis,danielleellis@example.net,512-786-1318,Greenland,New Hampshire,North Robertville,56487,Premium,2022-11-25,2023-03-04,1
3037,Julie,Cummings,sonya53@example.com,001-725-637-0942x06599,Falkland Islands (Malvinas),Alabama,Lake Brendamouth,73876,Premium,2023-11-19,2025-03-14,1
3038,April,Roth,laura96@example.org,5835977251,Monaco,South Dakota,Johnshire,10802,Standard,2024-01-07,2026-01-13,1
3039,Paul,Harper,oroberts@example.com,449-497-0755x4538,Dominican Republic,Tennessee,Anthonyville,58946,Premium,2022-08-04,2022-09-15,1
3040,Heather,Flores,tmcneil@example.org,226.978.2827x59876,Morocco,Oklahoma,North Maryville,91320,Standard,2023-07-25,2024-02-20,1
3041,Brandi,Moore,jamessims@example.com,001-734-658-7236x3628,Uganda,Tennessee,North Loriview,49314,Standard,2022-12-22,2024-06-22,1
3042,Stephen,Woodard,hcrosby@example.org,(907)345-1152x471,Sudan,Alaska,North Katherinetown,07353,Premium,2023-08-22,2024-03-25,1
3043,Meredith,Wells,fordgerald@example.com,824.294.8783,Saint Barthelemy,Utah,East Cathyport,94857,Standard,2024-01-13,2025-05-02,1
3044,Michael,Stephens,phillipsrichard@example.org,427.301.8913x887,Libyan Arab Jamahiriya,Utah,Lake Amber,53293,Standard,2023-03-01,2023-03-03,1
3045,Robert,Ryan,kimberly87@example.net,293-917-3322x0624,Central African Republic,New Jersey,Jayhaven,89459,Premium,2023-11-16,2024-08-31,1
3046,Melissa,Deleon,qpaul@example.net,242.705.0240,Armenia,Oklahoma,Lake Melissa,92278,Premium,2023-10-07,2024-06-01,1
3047,Melissa,Hayes,nathanfranklin@example.net,(492)452-6175x1541,Venezuela,Utah,Johnsonberg,09389,Standard,2022-03-24,2025-07-13,0
3048,Denise,Robinson,jaredvelazquez@example.net,+1-887-844-5122x76078,Albania,New Hampshire,Robertsberg,00958,Budget,2023-05-06,2025-10-26,1
3049,Tracy,Hall,emily92@example.net,331.328.9985,Malawi,West Virginia,Mosstown,46005,Premium,2022-03-03,2023-03-19,1
3050,Charles,Garcia,nicholastaylor@example.com,789-946-6746x550,Germany,Texas,New Josephview,17268,Premium,2022-08-27,2023-10-18,1
3051,Cynthia,Wade,judy11@example.com,694-475-0465x3425,Canada,Wisconsin,Lake Jeremyberg,55716,Standard,2023-07-23,2023-07-25,0
3052,Deborah,Miles,kim05@example.com,+1-968-873-3520x188,Tonga,Colorado,North Gabriellemouth,57242,Premium,2023-10-06,2025-12-29,1
3053,Frank,Holmes,john81@example.net,001-685-879-1721,Moldova,Ohio,Lake Joe,93240,Budget,2025-01-11,2025-11-03,1
3054,Elizabeth,Garcia,patriciapowell@example.com,308.480.4808,Saint Martin,New York,Port Travis,36892,Premium,2023-02-02,2024-05-13,1
3055,Karen,Davis,alivingston@example.org,+1-511-308-4855x7939,Turkmenistan,Georgia,Andrewport,64871,Budget,2022-03-06,2023-10-02,1
3056,Raymond,Kelley,vmiller@example.net,901-545-2971,Saint Vincent and the Grenadines,Alabama,Jacobville,09650,Standard,2023-10-20,2024-03-24,1
3057,Natalie,Smith,charlessmith@example.com,001-917-435-5997x177,Tokelau,Delaware,Reyesport,08244,Premium,2024-08-14,2025-11-25,1
3058,Paul,Thompson,james45@example.com,797.828.0893x725,Botswana,Montana,Port Tyler,41890,Standard,2022-04-17,2022-05-10,1
3059,Sara,Molina,mcintyregary@example.org,001-536-946-5761x05272,Suriname,Minnesota,Robinmouth,40593,Standard,2022-12-21,2024-06-05,1
3060,Gabriella,Wilson,ryansandoval@example.com,686-999-3588x3978,Netherlands Antilles,Delaware,Yodermouth,75356,Standard,2023-09-21,2025-03-21,1
3061,Jonathan,Smith,haroldgonzalez@example.org,389-714-2742x589,Solomon Islands,Rhode Island,Floresmouth,89534,Premium,2022-11-27,2024-08-11,1
3062,Sherry,Ellis,andrewwilson@example.net,001-239-642-4185,Malta,Pennsylvania,North Paulfurt,65016,Premium,2024-06-19,2024-06-26,1
3063,Troy,Ross,josephromero@example.org,+1-533-700-9273,Cape Verde,Oklahoma,Port Logan,03739,Budget,2023-08-19,2025-08-19,1
3064,Ricardo,Crawford,weavermichael@example.org,(877)231-7536x397,Cyprus,Montana,Port Melissaview,31930,Premium,2024-03-11,2025-05-02,1
3065,Gabriel,Lara,tanyajenkins@example.org,001-557-217-8300,Norfolk Island,Mississippi,Parkerland,42655,Budget,2023-04-13,2024-10-24,1
3066,Bethany,Parks,adriana87@example.com,+1-583-431-8390x2157,Wallis and Futuna,Alabama,Lake Robert,13574,Standard,2023-04-08,2025-08-25,1
3067,Jack,Gordon,thomas11@example.org,001-382-504-8161,Egypt,Nevada,New Andrea,97016,Budget,2023-03-10,2025-07-24,1
3068,Darlene,Garcia,kkennedy@example.com,(426)930-2669x803,Saint Helena,Indiana,Hamiltonburgh,75957,Budget,2023-06-28,2023-07-17,1
3069,Stephen,Campbell,amyclark@example.net,+1-917-556-7350x82204,Angola,Connecticut,West Barbara,04128,Premium,2022-04-05,2025-06-24,1
3070,William,Schmidt,corey83@example.net,256.372.0719,Faroe Islands,Virginia,Walkerview,97708,Standard,2022-11-23,2025-11-03,1
3071,Sarah,Thompson,amanda09@example.org,+1-815-917-4898x62206,Ecuador,Nebraska,Johnside,78676,Budget,2023-06-17,2024-02-24,0
3072,Frank,Howard,tonicordova@example.org,(390)916-6515,Estonia,New York,Rasmussenburgh,32328,Premium,2024-05-11,2025-06-30,1
3073,Gabrielle,Long,ncampbell@example.net,+1-746-450-3350x46801,Kiribati,Montana,Benjaminfurt,04903,Premium,2022-09-07,2023-07-07,0
3074,Mary,Mcdowell,ricky39@example.net,(532)529-9194x57634,Netherlands Antilles,Pennsylvania,Jonesbury,54756,Budget,2023-06-02,2023-12-31,1
3075,David,Walker,qespinoza@example.net,306.819.8780x187,Turkmenistan,Missouri,West Debra,07681,Premium,2022-03-02,2023-06-13,0
3076,Patrick,Duran,josephmaddox@example.com,(307)584-2717,Kazakhstan,Michigan,Cainside,55363,Premium,2024-10-20,2025-11-01,1
3077,Daniel,Wilcox,ihill@example.net,961.275.9088,Bahamas,Georgia,Danielhaven,73355,Standard,2024-04-17,2025-12-06,0
3078,Michelle,Foster,karenbarr@example.org,341-810-2201x392,Anguilla,South Dakota,East Samantha,80649,Premium,2023-09-23,2025-11-25,0
3079,Judith,Harper,amcintosh@example.org,429.733.0023,Central African Republic,Delaware,West Alan,51513,Budget,2023-06-07,2025-08-19,1
3080,Clifford,Haley,zwilliams@example.com,001-488-224-7690,Tonga,West Virginia,South Richard,93210,Standard,2022-06-12,2024-08-20,1
3081,Kristina,Adams,brandon82@example.org,+1-526-992-7829x7253,French Guiana,Massachusetts,South Joseph,10345,Premium,2022-02-13,2025-01-22,1
3082,Joseph,Austin,robert32@example.net,5654931248,Korea,Rhode Island,South Crystalmouth,40384,Standard,2023-03-18,2024-03-02,1
3083,Emily,Harmon,ezuniga@example.com,(552)530-8197,Romania,South Dakota,Christinamouth,19482,Premium,2022-10-08,2025-04-22,0
3084,Kimberly,Ramirez,gomezrobert@example.com,388.990.7613,Reunion,Missouri,Lake Kylie,80417,Premium,2022-10-23,2023-11-28,0
3085,Andrew,Terrell,lisasmith@example.org,001-767-988-6951x270,Antarctica (the territory South of 60 deg S),Virginia,South James,03205,Standard,2024-03-16,2025-08-18,0
3086,April,White,brownellen@example.org,001-401-410-8009,Bouvet Island (Bouvetoya),Wyoming,East Melissaside,69947,Standard,2025-01-08,2025-07-08,1
3087,Danny,Roberts,kgordon@example.com,(540)916-2429x555,Australia,Oregon,Tapialand,42093,Premium,2022-05-16,2024-10-24,1
3088,Shirley,Mora,wardebony@example.org,001-883-571-5875x449,Cocos (Keeling) Islands,Kentucky,West Sandra,51863,Budget,2022-07-14,2023-12-17,1
3089,Howard,Scott,eric09@example.org,9142310160,Saint Pierre and Miquelon,Nevada,Banksview,94757,Standard,2022-12-28,2023-09-27,0
3090,Daniel,Haley,sarajohnson@example.net,3547233574,British Indian Ocean Territory (Chagos Archipelago),Oklahoma,Port Jimmyview,23686,Premium,2022-07-15,2024-12-12,1
3091,Daniel,Miller,scott39@example.net,001-705-737-9991,Swaziland,New York,New Jennifer,51212,Standard,2023-12-21,2025-02-12,0
3092,Cory,Sherman,janderson@example.org,(713)562-4341x9173,Canada,Pennsylvania,Natalieview,95561,Standard,2023-12-31,2025-11-24,1
3093,Jessica,Adams,iyoung@example.org,+1-827-300-6268,Taiwan,Arizona,Kennethfort,55387,Premium,2022-02-20,2025-12-03,0
3094,Tara,Burke,kcohen@example.net,(274)633-3989x85258,Montserrat,Tennessee,Holtstad,22353,Premium,2023-12-22,2024-09-16,1
3095,Nicole,Johnson,janemueller@example.org,+1-753-913-1352x148,Guadeloupe,California,Adamsland,79989,Standard,2024-03-23,2025-09-25,0
3096,Crystal,Anderson,payala@example.org,357-626-5425x8660,Iran,Vermont,North Rodneyside,15520,Premium,2024-11-04,2025-10-31,1
3097,Elizabeth,Knox,kevin86@example.org,+1-850-385-5110x8030,Guatemala,Maine,Davismouth,61177,Standard,2023-07-05,2024-11-16,1
3098,Bruce,Sims,harrisdaniel@example.net,427-910-0366x6063,Niger,North Dakota,Port Michaelview,93846,Budget,2024-12-10,2025-12-08,1
3099,Tara,Stevenson,varmstrong@example.com,+1-399-815-2427x5090,Spain,South Dakota,West Jamesfurt,34095,Standard,2023-01-24,2023-11-24,1
3100,Carl,Martin,odommary@example.org,2458208235,Malaysia,Ohio,North Christopher,78142,Standard,2022-09-20,2024-01-27,1
3101,Robert,Russell,rhonda44@example.org,+1-621-491-7062x21789,United Kingdom,Wisconsin,Grossborough,20303,Standard,2024-02-14,2024-02-24,0
3102,Patricia,Bates,mooremonique@example.com,325-294-2839x8112,Grenada,Pennsylvania,Russoland,24947,Standard,2024-04-26,2025-07-04,0
3103,Patty,Park,randylyons@example.com,(773)722-9171x23209,Turks and Caicos Islands,Maryland,New Jamesbury,49900,Premium,2024-01-29,2025-06-29,1
